MUN,NOM_MUN,NOM_LOC,POBTOT
73,Hueyapan de Ocampo,El Aguacate,2095
73,Hueyapan de Ocampo,Barrosa,553
73,Hueyapan de Ocampo,Cerro de Castro,535
73,Hueyapan de Ocampo,Cinco de Febrero,56
73,Hueyapan de Ocampo,Cinco de Mayo,251
73,Hueyapan de Ocampo,La Concepción,394
73,Hueyapan de Ocampo,Coyol de González,477
73,Hueyapan de Ocampo,Cuatotolapan Estación,2236
73,Hueyapan de Ocampo,Cuatotolapan Viejo,27
73,Hueyapan de Ocampo,Chacalapan,726
73,Hueyapan de Ocampo,El Chamizal,353
73,Hueyapan de Ocampo,Francisco I. Madero,273
73,Hueyapan de Ocampo,La Gloria Hueitépetl,56
73,Hueyapan de Ocampo,La Gloria,955
73,Hueyapan de Ocampo,La Guadalupe,400
73,Hueyapan de Ocampo,Colonia Hermosa,427
73,Hueyapan de Ocampo,Horno de Cal,46
73,Hueyapan de Ocampo,Hueyapan de Soconusco,602
73,Hueyapan de Ocampo,Juan Díaz Covarrubias,6220
73,Hueyapan de Ocampo,Loma de los Ingleses,767
73,Hueyapan de Ocampo,Loma del Tigre,349
73,Hueyapan de Ocampo,Loma de Oro,427
73,Hueyapan de Ocampo,Loma de la Palma,703
73,Hueyapan de Ocampo,Loma de Sogotegoyo,1298
73,Hueyapan de Ocampo,Los Mangos,2620
73,Hueyapan de Ocampo,Meapan de Caldelas,369
73,Hueyapan de Ocampo,Nacaxtle,807
73,Hueyapan de Ocampo,Norma,942
73,Hueyapan de Ocampo,La Nueva Esperanza,197
73,Hueyapan de Ocampo,Ozuluama,226
73,Hueyapan de Ocampo,La Palma,330
73,Hueyapan de Ocampo,El Palmar,311
73,Hueyapan de Ocampo,La Perla de Hueyapan,278
73,Hueyapan de Ocampo,Sabaneta,1208
73,Hueyapan de Ocampo,Samaria,386
73,Hueyapan de Ocampo,Santa Catalina,1452
73,Hueyapan de Ocampo,Santa Rosa Loma Larga,1716
73,Hueyapan de Ocampo,Santa Rosa Cintepec,470
73,Hueyapan de Ocampo,El Sauzal,724
73,Hueyapan de Ocampo,Soncoavital,444
73,Hueyapan de Ocampo,Tierra Nueva,1418
73,Hueyapan de Ocampo,Veinte de Noviembre,106
73,Hueyapan de Ocampo,Zapoapan de Amapan,974
73,Hueyapan de Ocampo,Alto Lucero,126
73,Hueyapan de Ocampo,Coyolito,242
73,Hueyapan de Ocampo,Emiliano Zapata,240
73,Hueyapan de Ocampo,Santa María,6
73,Hueyapan de Ocampo,Casa Blanca,25
73,Hueyapan de Ocampo,Palmarillo,8
73,Hueyapan de Ocampo,Río Blanco,23
73,Hueyapan de Ocampo,San Rafael,3
73,Hueyapan de Ocampo,La Laja,66
73,Hueyapan de Ocampo,Mata de Caña,6
73,Hueyapan de Ocampo,Nacaxtlito,94
73,Hueyapan de Ocampo,El Porvenir,176
73,Hueyapan de Ocampo,El Progreso,5
73,Hueyapan de Ocampo,Cuatotolapan Viejo (Pueblo Nuevo),608
73,Hueyapan de Ocampo,El Tamarindo,5
73,Hueyapan de Ocampo,La Bomba,7
73,Hueyapan de Ocampo,Juan Gómez Velázquez,2
73,Hueyapan de Ocampo,La Esperanza,53
73,Hueyapan de Ocampo,La Nueva Esperanza,136
73,Hueyapan de Ocampo,Santa Catarina de Jara,3
73,Hueyapan de Ocampo,Agustina Cruz Pascual,8
73,Hueyapan de Ocampo,Catalina Salas,2
73,Hueyapan de Ocampo,Don Ausencio,8
73,Hueyapan de Ocampo,José Humberto Delfín Castro,3
73,Hueyapan de Ocampo,San Rafael,2
73,Hueyapan de Ocampo,El Tecolote,6
73,Hueyapan de Ocampo,Buenos Aires,4
73,Hueyapan de Ocampo,Ejido Horno de Cal,130
73,Hueyapan de Ocampo,Paso del Mango,48
73,Hueyapan de Ocampo,El Palmarillo (La Virgen),5
73,Hueyapan de Ocampo,La Gaviota,3
73,Hueyapan de Ocampo,Lucía Octavo Callejas,6
73,Hueyapan de Ocampo,Olegario Montalvo,2
73,Hueyapan de Ocampo,Colonia San Rafael,92
73,Hueyapan de Ocampo,Naranjo (Wenceslao Molina González),8
73,Hueyapan de Ocampo,Palo Blanco,416
73,Hueyapan de Ocampo,Localidades de una vivienda,67
73,Hueyapan de Ocampo,Localidades de dos viviendas,35
74,Huiloapan de Cuauhtémoc,Total del Municipio,7293
74,Huiloapan de Cuauhtémoc,Huiloapan de Cuauhtémoc,4270
74,Huiloapan de Cuauhtémoc,Donato Guerra,703
74,Huiloapan de Cuauhtémoc,Potrerillo,6
74,Huiloapan de Cuauhtémoc,San Cristóbal,1740
74,Huiloapan de Cuauhtémoc,Paredón Viejo,574
75,Ignacio de la Llave,Total del Municipio,16525
75,Ignacio de la Llave,Ignacio de la Llave,4654
75,Ignacio de la Llave,La Encantada,186
75,Ignacio de la Llave,Moyotla,703
75,Ignacio de la Llave,Zacate Colorado Primero (El Moral),792
75,Ignacio de la Llave,El Zapotal Número Uno,997
75,Ignacio de la Llave,El Zapote,821
75,Ignacio de la Llave,El Mangal,205
75,Ignacio de la Llave,Potrero Nuevo,292
75,Ignacio de la Llave,Zacate Colorado Segundo (Fraternidad),1070
75,Ignacio de la Llave,El Aguacate,407
75,Ignacio de la Llave,La Cerquilla,125
75,Ignacio de la Llave,El Camarón,150
75,Ignacio de la Llave,La Campana,372
75,Ignacio de la Llave,Los Candadillos,227
75,Ignacio de la Llave,Cerro de la Palma,61
75,Ignacio de la Llave,La Isleta de Panamá (Punta Isleta),114
75,Ignacio de la Llave,El Juile,8
75,Ignacio de la Llave,Rincón del Tigre,177
75,Ignacio de la Llave,El Obispo,76
75,Ignacio de la Llave,Palma de Coco,186
75,Ignacio de la Llave,El Ojochal,33
75,Ignacio de la Llave,Paso de las Mulas,242
75,Ignacio de la Llave,Palma Cuata,863
75,Ignacio de la Llave,Pozo de Arena,233
75,Ignacio de la Llave,Sabaneta,288
75,Ignacio de la Llave,El Salitral,626
75,Ignacio de la Llave,El Salto,633
75,Ignacio de la Llave,Villanueva,524
75,Ignacio de la Llave,Los Tonamiles,2
75,Ignacio de la Llave,Vainillal (El Vainillal),321
75,Ignacio de la Llave,Zanja del Barro,201
75,Ignacio de la Llave,Boca el Zapote,12
75,Ignacio de la Llave,Emiliano Zapata,37
75,Ignacio de la Llave,Lobato y Totulco (Rancho Nuevo),120
75,Ignacio de la Llave,Nuevo Paso Limón,72
75,Ignacio de la Llave,Nuevo Santa Rosa,225
75,Ignacio de la Llave,Nuevo Zapotal,46
75,Ignacio de la Llave,Ampliación Palma Cuata,91
75,Ignacio de la Llave,Punta Limón,134
75,Ignacio de la Llave,Tarcazalapa (El Reacomodo),4
75,Ignacio de la Llave,Piedra de Azúcar,33
75,Ignacio de la Llave,Arroyo Hondo,2
75,Ignacio de la Llave,El Castillo,2
75,Ignacio de la Llave,Caño María,5
75,Ignacio de la Llave,El Dormido,2
75,Ignacio de la Llave,La Chamuscada,3
75,Ignacio de la Llave,Caño Lima,2
75,Ignacio de la Llave,Los Naranjos,20
75,Ignacio de la Llave,La Brena,7
75,Ignacio de la Llave,Ampliación el Salitral,82
75,Ignacio de la Llave,La Laguna,37
75,Ignacio de la Llave,Localidades de una vivienda,18
75,Ignacio de la Llave,Localidades de dos viviendas,11
76,Ilamatlán,Total del Municipio,13377
76,Ilamatlán,Ilamatlán,623
76,Ilamatlán,Amatepec,734
76,Ilamatlán,Apachitla,616
76,Ilamatlán,Atempa,552
76,Ilamatlán,Coacoaco,820
76,Ilamatlán,Conquextla,507
76,Ilamatlán,Chahuatlán,1029
76,Ilamatlán,Chochotla,147
76,Ilamatlán,El Embocadero,232
76,Ilamatlán,Huitztipan,828
76,Ilamatlán,San Pablo Mitecatlán,1017
76,Ilamatlán,Pahuayo Grande,149
76,Ilamatlán,Petlacuatla,265
76,Ilamatlán,San Gregorio,929
76,Ilamatlán,San Mateo,270
76,Ilamatlán,Santa Cruz,718
76,Ilamatlán,Tecapa,983
76,Ilamatlán,Tenexco,142
76,Ilamatlán,Tlamacuimpa,315
76,Ilamatlán,Tlatlazoquico,440
76,Ilamatlán,Toltepec,499
76,Ilamatlán,Xoxocapa,921
76,Ilamatlán,Cebolleja,26
76,Ilamatlán,Achiyahual,149
76,Ilamatlán,El Plan,226
76,Ilamatlán,Selekxiuiko,32
76,Ilamatlán,Tonalixco,54
76,Ilamatlán,Xaltipa,154
77,Isla,Total del Municipio,42807
77,Isla,Isla,25608
77,Isla,Agua Fría Uno,3
77,Isla,Aguas Prietas (Los Cerros),191
77,Isla,Balboa,194
77,Isla,La Barranca (Los Pinos),20
77,Isla,La Cañada,19
77,Isla,La Cañada,9
77,Isla,El Carrizo,15
77,Isla,La Ceibilla,19
77,Isla,Cerro Colorado,35
77,Isla,Coapa,402
77,Isla,La Copa,3
77,Isla,Las Cruces,74
77,Isla,La Florinda,4
77,Isla,Chiltepec,152
77,Isla,La Esmeralda,6
77,Isla,Garza Blanca,188
77,Isla,Las Garzas,254
77,Isla,Garro,516
77,Isla,San Agustín de Guerrero,9
77,Isla,Las Hojas (Las Hojitas),32
77,Isla,El Quilate,5
77,Isla,Loma Alta,501
77,Isla,Las Macayas,108
77,Isla,Macuile,106
77,Isla,Vista Hermosa,29
77,Isla,El Marcial (El Coyolar),202
77,Isla,Mata Anona,7
77,Isla,Mata Limones,70
77,Isla,El Sagrado,2
77,Isla,Mazoco,925
77,Isla,Naranjal,2
77,Isla,Naranjo Dulce,16
77,Isla,Viloria Viejo,458
77,Isla,El Ñape,412
77,Isla,Palmarillo,31
77,Isla,Palo Blanco,175
77,Isla,Pastoría,1
77,Isla,La Peña,271
77,Isla,Las Perlas,6
77,Isla,Las Pitas,47
77,Isla,Los Pinos,5
77,Isla,Las Playitas,21
77,Isla,Poposoca,8
77,Isla,Potrerillos,110
77,Isla,El Pozón,114
77,Isla,Rancho Nuevo,38
77,Isla,El Raudal,4
77,Isla,San Anastacio (Tachicón),211
77,Isla,San Antonio,4
77,Isla,San Isidro,8
77,Isla,San Luis,54
77,Isla,San Miguel,6
77,Isla,San Nicolás Zacapexco,258
77,Isla,San Pedro Mártir,27
77,Isla,Colonia Santa Elena,8
77,Isla,Santa María,16
77,Isla,Santa Rosa,2
77,Isla,Solerilla,135
77,Isla,Los Sardos,8
77,Isla,El Tesoro,526
77,Isla,Tierra Amarilla,12
77,Isla,Totoloche,576
77,Isla,Las Tunas,43
77,Isla,Vara Honda,27
77,Isla,Chacal Nuevo,4
77,Isla,El Nanche,40
77,Isla,Las Llamas,9
77,Isla,Tío Benja,4
77,Isla,Licenciado Alfredo V. Bonfil,24
77,Isla,La Granja,7
77,Isla,La Chatilla,22
77,Isla,Altamira,4
77,Isla,El Chaparral,6
77,Isla,Las Golondrinas,8
77,Isla,Dos Hermanos,4
77,Isla,El Sauce,11
77,Isla,El Carmen (Margarito Montes Parra),74
77,Isla,Aracely,3
77,Isla,El Brentil,2
77,Isla,La Candelaria,6
77,Isla,El Cedro,1
77,Isla,El Cinco,4
77,Isla,El Ciruelo,6
77,Isla,El Coco (San Juan del Río),22
77,Isla,El Corte,272
77,Isla,El Crucero,63
77,Isla,El Chancarro,179
77,Isla,Doña Blanca (La Puerta Blanca),7
77,Isla,La Guadalupe,8
77,Isla,La Guadalupe,3
77,Isla,Punta de Guerrero,6
77,Isla,Ignacio Ramírez,415
77,Isla,El Jibarito,2
77,Isla,Linda Vista,6
77,Isla,El Maguial (La Laguna),193
77,Isla,Milpa Grande,18
77,Isla,Mi Ranchito,8
77,Isla,Montecristo,17
77,Isla,Los Nanchitos,10
77,Isla,La Nestle,5
77,Isla,El Novillero,17
77,Isla,Nuevo Cantón,486
77,Isla,Nuevo Potrero,649
77,Isla,Nuevo Viloria,155
77,Isla,Oro Verde (El Arenal),426
77,Isla,El Paisaje,16
77,Isla,Palo Blanco,8
77,Isla,El Paraíso,46
77,Isla,Rincón de Novillos,8
77,Isla,Los Pinos,13
77,Isla,Rancho de Plata,7
77,Isla,Las Playas,8
77,Isla,El Progreso,6
77,Isla,Tres Hermanos,3
77,Isla,La Ponderosa,3
77,Isla,Rancho Nuevo,4
77,Isla,Rodolfo Fierro,158
77,Isla,San Alfonso,6
77,Isla,La Playa,131
77,Isla,San Luis,4
77,Isla,San Martín,4
77,Isla,San Pablo Xalpa,23
77,Isla,San Simón Segundo (Las Águilas),106
77,Isla,Santa Helia,4
77,Isla,Santa Rosa,2
77,Isla,Santa Teresa,4
77,Isla,Palma de Oro,161
77,Isla,La Puerta Roja,7
77,Isla,Vista Hermosa,172
77,Isla,Santa Cata,4
77,Isla,San Miguelito Dos,2
77,Isla,San José,1
77,Isla,La Morena,6
77,Isla,San Carlos,43
77,Isla,Mazoco Viejo,2
77,Isla,La Gloria,2
77,Isla,San Ramón,2
77,Isla,El Mayoral,2
77,Isla,Buenavista,2
77,Isla,La Perseverancia,8
77,Isla,El Capulín,2
77,Isla,Matilla de Caña,88
77,Isla,San Gabriel,19
77,Isla,San Miguelito,1
77,Isla,Ejido Isla,11
77,Isla,El Paraíso,1816
77,Isla,La Ceiba,6
77,Isla,Benito Juárez,194
77,Isla,Rancho Blanco,4
77,Isla,El Girasol,10
77,Isla,Chapopoapan,3
77,Isla,Mata Cabestro,20
77,Isla,La Ceiba,7
77,Isla,El Chapulín,12
77,Isla,Francisco Villa,134
77,Isla,El Girasol,7
77,Isla,El Cedral (Palo Gacho),26
77,Isla,El Aguacate,4
77,Isla,Cujuluapan (El Guayabo),297
77,Isla,La Guadalupe,1
77,Isla,Las Carmelitas (José Castillo Lagunes),14
77,Isla,La Florida (Nuevo Tenejapan),72
77,Isla,San Pablito,2
77,Isla,Buenos Aires,5
77,Isla,La Esperanza (El Encinal),3
77,Isla,Coapita,6
77,Isla,La Bohemia,1
77,Isla,El Palmar,7
77,Isla,El Mazate,2
77,Isla,San Julián,1
77,Isla,Mariano Junior,2
77,Isla,San Felipe,3
77,Isla,El Filete,1
77,Isla,La Primavera,13
77,Isla,Nutrol,3
77,Isla,San Luis,2
77,Isla,Pénjamo,27
77,Isla,Las Palmitas,7
77,Isla,Octavio González,2
77,Isla,La Ceiba,2
77,Isla,La Loma,40
77,Isla,El Mosquito,146
77,Isla,Leyes de Reforma,184
77,Isla,Santa Fe,4
77,Isla,El Tapón,2
77,Isla,La Cimarrona,1
77,Isla,El Coco,177
77,Isla,El Kiwi,6
77,Isla,La Algodonera,10
77,Isla,La Carmelita,28
77,Isla,Rancho Escondido,4
77,Isla,San Fernando,3
77,Isla,La Providencia,3
77,Isla,Las Palmas,1
77,Isla,Los Cocos,4
77,Isla,Buenos Aires,4
77,Isla,Esperanza de Cristo,5
77,Isla,La Guadalupe,5
77,Isla,La Josefina,2
77,Isla,Flor de Caña,3
77,Isla,Altamira,43
77,Isla,Ángel Rodríguez,6
77,Isla,Abileene,10
77,Isla,Barranca (La Loma),5
77,Isla,Barranca,4
77,Isla,El Campesino,87
77,Isla,Las Carretas,3
77,Isla,Chano Guzmán,7
77,Isla,Víctor Pena Gómez,9
77,Isla,El Control,2
77,Isla,Don Armando,4
77,Isla,Dos Estrellas,6
77,Isla,Los Dos Hermanos,10
77,Isla,Ezequiel Aguilar,9
77,Isla,El Girasol,4
77,Isla,La Gloria,6
77,Isla,La Guadalupe,1
77,Isla,El Jaibito,11
77,Isla,El Jobo,4
77,Isla,Loma del Viento,5
77,Isla,Mata Limones,2
77,Isla,Oscar Pitol Zamate,10
77,Isla,El Naranjo,1
77,Isla,La Nueva Esperanza,37
77,Isla,José Antonio Pitol,5
77,Isla,El Palmar,1
77,Isla,Piedras Negras,4
77,Isla,Los Piñalitos,4
77,Isla,Poposoca,5
77,Isla,El Pozón,6
77,Isla,Plata Uno,7
77,Isla,Plata Dos,4
77,Isla,Campamento Cardenista San Luis,10
77,Isla,La Primavera,7
77,Isla,La Providencia,2
77,Isla,Rancho Chiquito,6
77,Isla,El Recuerdo,4
77,Isla,El Refugio Dos,13
77,Isla,El Refugio Uno,7
77,Isla,El Relicario,3
77,Isla,Los Remedios,3
77,Isla,La Rosita,5
77,Isla,Las Rositas,2
77,Isla,Las Rositas,4
77,Isla,San Agustín,2
77,Isla,San Agustín (Lázaro Acosta Romero),5
77,Isla,San Agustín (Maximino Molina),12
77,Isla,San Agustín (El Corralón),5
77,Isla,San Francisco,6
77,Isla,San Juan,1
77,Isla,Hermanos Ariza,9
77,Isla,San Simón II,3
77,Isla,Santa Adelaida,6
77,Isla,Santa Ana,4
77,Isla,Santa Cata,4
77,Isla,Santa Rita,2
77,Isla,El Sauce,5
77,Isla,El Satélite,1
77,Isla,El Solito,12
77,Isla,San Agustín (Primitivo Mendoza),2
77,Isla,Vista Hermosa,2
77,Isla,La Fortaleza,2
77,Isla,San Agustín de Guerrero,6
77,Isla,La Ceiba,5
77,Isla,Los Fratellos,3
77,Isla,El Recuerdo,3
77,Isla,Altamira,2
77,Isla,Andrés Farías Rodríguez,1
77,Isla,Armando Vence,1
77,Isla,El Coyolito,1
77,Isla,El Chaparral (Francisca Morales),3
77,Isla,Donaldo Andrade,6
77,Isla,Donato Huerta,4
77,Isla,La Esperanza,2
77,Isla,Fernando López Arias,220
77,Isla,Frisla,5
77,Isla,Graciela Posada,3
77,Isla,Ignacio Gutiérrez Villarreal,3
77,Isla,Limones,7
77,Isla,Lino Carvajal,6
77,Isla,La Luz (Isaac Aguirre),8
77,Isla,El Mirador,5
77,Isla,Nuevo Nutrol,3
77,Isla,Oscar Pérez Rueda,2
77,Isla,Pablo Malpica Rodríguez,3
77,Isla,Pablo Vázquez Reyes,2
77,Isla,El Palmar,10
77,Isla,Pedro Palacios Ponce,3
77,Isla,La Piccola Italia,8
77,Isla,El Progreso,18
77,Isla,Rafael Mendoza Elvira,8
77,Isla,El Ranchito,7
77,Isla,El Refugio,4
77,Isla,Rolando Stivalet,4
77,Isla,San Agustín (Salomé Muñoz),3
77,Isla,San Carlos,15
77,Isla,San José,7
77,Isla,San José,3
77,Isla,San Marcos,7
77,Isla,Santa María,6
77,Isla,Santos Cruz Salina,5
77,Isla,El Sinaí,4
77,Isla,Tres Marías,13
77,Isla,El Triunfo,4
77,Isla,Salsipuedes,30
77,Isla,Villa Nueva,30
77,Isla,La Flor,3
77,Isla,La Fortaleza,3
77,Isla,Los Salinas,30
77,Isla,Mi Ranchito,7
77,Isla,Punta Guerrero,2
77,Isla,Armando Pérez Romero,3
77,Isla,Buenos Aires,4
77,Isla,La Esperanza,253
77,Isla,El Chabelo,4
77,Isla,El Cantarito,1
77,Isla,Paso del Coyote,8
77,Isla,Fidelidad por el Marcial,508
77,Isla,Santa Elena,5
77,Isla,La Ceiba (El Amarillo),7
77,Isla,Las Toronjas (El Pomelar),4
77,Isla,Localidades de una vivienda,532
77,Isla,Localidades de dos viviendas,332
78,Ixcatepec,Total del Municipio,12379
78,Ixcatepec,Ixcatepec,4169
78,Ixcatepec,Agua Nacida,158
78,Ixcatepec,La Ceiba,74
78,Ixcatepec,Chicuala,59
78,Ixcatepec,Chilacaco,326
78,Ixcatepec,Florijomel (La Peña),121
78,Ixcatepec,Gavilán,576
78,Ixcatepec,Huacholula,245
78,Ixcatepec,La Guásima,319
78,Ixcatepec,Ejido Ixcatepec,222
78,Ixcatepec,La Lima,215
78,Ixcatepec,El Mezquite,350
78,Ixcatepec,Palmas Altas,130
78,Ixcatepec,La Peña,110
78,Ixcatepec,Placetas,228
78,Ixcatepec,Poza Azul,902
78,Ixcatepec,La Promisión,127
78,Ixcatepec,El Ranchito,62
78,Ixcatepec,El Rincón,571
78,Ixcatepec,Siete Palmas,221
78,Ixcatepec,Tampatel,72
78,Ixcatepec,Tancuban,273
78,Ixcatepec,Tzicuatitla,186
78,Ixcatepec,El Volador,329
78,Ixcatepec,Xochitépetl,77
78,Ixcatepec,Las Flores,21
78,Ixcatepec,El Mirador,77
78,Ixcatepec,Palmar,6
78,Ixcatepec,Tinaja,132
78,Ixcatepec,Las Cotorras,22
78,Ixcatepec,Tlaqueztla,286
78,Ixcatepec,La Avanzada,115
78,Ixcatepec,Coyol Seco,127
78,Ixcatepec,Las Chacas,198
78,Ixcatepec,Mante Planada,74
78,Ixcatepec,Nexcuatitla,43
78,Ixcatepec,Zacamango,61
78,Ixcatepec,Los Ajos,28
78,Ixcatepec,Contadera,1
78,Ixcatepec,La Cuchilla,12
78,Ixcatepec,Huautla,117
78,Ixcatepec,Laurel,123
78,Ixcatepec,Lázaro Cárdenas,303
78,Ixcatepec,Palmar,53
78,Ixcatepec,Cedral,212
78,Ixcatepec,Lindero,49
78,Ixcatepec,Cafetalito,15
78,Ixcatepec,La Rosita,9
78,Ixcatepec,Contreras,100
78,Ixcatepec,La Laguna,3
78,Ixcatepec,Tlahuelompa,51
78,Ixcatepec,La Mirada,18
78,Ixcatepec,La Palma,1
78,Ixcatepec,Localidades de una vivienda,5
78,Ixcatepec,Localidades de dos viviendas,15
79,Ixhuacán de los Reyes,Total del Municipio,11387
79,Ixhuacán de los Reyes,Ixhuacán de los Reyes,2692
79,Ixhuacán de los Reyes,La Alameda,47
79,Ixhuacán de los Reyes,Amatitla,100
79,Ixhuacán de los Reyes,Amatla,200
79,Ixhuacán de los Reyes,El Arenal,146
79,Ixhuacán de los Reyes,Atecaxil,297
79,Ixhuacán de los Reyes,Atula,30
79,Ixhuacán de los Reyes,Barranca Grande,232
79,Ixhuacán de los Reyes,Buenavista,270
79,Ixhuacán de los Reyes,El Carrizal,269
79,Ixhuacán de los Reyes,Caltzontepec,554
79,Ixhuacán de los Reyes,Cerro Boludo,340
79,Ixhuacán de los Reyes,Comaxilhuatla,263
79,Ixhuacán de los Reyes,Coyopolan,393
79,Ixhuacán de los Reyes,Xixilacatla,195
79,Ixhuacán de los Reyes,Chichicazapa,61
79,Ixhuacán de los Reyes,Xixitla,278
79,Ixhuacán de los Reyes,Los Laureles,346
79,Ixhuacán de los Reyes,Monte Grande,926
79,Ixhuacán de los Reyes,Tecpitla,393
79,Ixhuacán de los Reyes,Tetlaxca,250
79,Ixhuacán de los Reyes,Tlalchy,625
79,Ixhuacán de los Reyes,Tlaltetela,190
79,Ixhuacán de los Reyes,El Manzano,17
79,Ixhuacán de los Reyes,Nepalcuautla,1
79,Ixhuacán de los Reyes,Villa Nueva,89
79,Ixhuacán de los Reyes,Ahuayacan,11
79,Ixhuacán de los Reyes,Atlivayán,24
79,Ixhuacán de los Reyes,Cocoxatla,70
79,Ixhuacán de los Reyes,Los Martínez,18
79,Ixhuacán de los Reyes,El Olmo,3
79,Ixhuacán de los Reyes,Las Galeras (Las Pastorías),23
79,Ixhuacán de los Reyes,Pocitos,6
79,Ixhuacán de los Reyes,Tlatexcalitic,29
79,Ixhuacán de los Reyes,Texacobat,38
79,Ixhuacán de los Reyes,Acuitlatipan,33
79,Ixhuacán de los Reyes,Marintla,24
79,Ixhuacán de los Reyes,El Rocío,12
79,Ixhuacán de los Reyes,La Perla,114
79,Ixhuacán de los Reyes,Vista Hermosa,21
79,Ixhuacán de los Reyes,El Futuro,125
79,Ixhuacán de los Reyes,Vacapa,54
79,Ixhuacán de los Reyes,La Raya,198
79,Ixhuacán de los Reyes,San José,24
79,Ixhuacán de los Reyes,Don Vicente,1
79,Ixhuacán de los Reyes,Xivizil,131
79,Ixhuacán de los Reyes,Agua Bendita,6
79,Ixhuacán de los Reyes,Barranca Nueva,808
79,Ixhuacán de los Reyes,Los Carriles,11
79,Ixhuacán de los Reyes,Los Rodríguez,215
79,Ixhuacán de los Reyes,Nueva Villa,172
79,Ixhuacán de los Reyes,El Aguacate (Catarino Ruiz),12
79,Ixhuacán de los Reyes,Localidades de una vivienda,11
79,Ixhuacán de los Reyes,Localidades de dos viviendas,12
80,Ixhuatlán del Café,Total del Municipio,23132
80,Ixhuatlán del Café,Ixhuatlán del Café,6946
80,Ixhuatlán del Café,Álvaro Obregón,1013
80,Ixhuatlán del Café,Guzmantla,894
80,Ixhuatlán del Café,Ixcapantla,1034
80,Ixhuatlán del Café,Ixcatla,1342
80,Ixhuatlán del Café,Ixviontla,63
80,Ixhuatlán del Café,Ejido los Naranjos,534
80,Ixhuatlán del Café,Ocotitlán,2376
80,Ixhuatlán del Café,Opatla,295
80,Ixhuatlán del Café,Plan de Ayala,515
80,Ixhuatlán del Café,Tlamatoca Potrerillo,3071
80,Ixhuatlán del Café,Presidio,2368
80,Ixhuatlán del Café,Zacamitla,740
80,Ixhuatlán del Café,Nevería,163
80,Ixhuatlán del Café,Moctezuma (Colonia Moctezuma),182
80,Ixhuatlán del Café,Tenango,5
80,Ixhuatlán del Café,El Crucero de Zapata (El Crucero),167
80,Ixhuatlán del Café,Matlaquiáhuitl,312
80,Ixhuatlán del Café,Los Lirios,87
80,Ixhuatlán del Café,Ocotitlanapan,118
80,Ixhuatlán del Café,El Aguacate,5
80,Ixhuatlán del Café,Opatla Viejo (La Esperanza),67
80,Ixhuatlán del Café,San José la Troje,484
80,Ixhuatlán del Café,San Francisco Aviadero,66
80,Ixhuatlán del Café,Rancho Nuevo,70
80,Ixhuatlán del Café,Zopiloapan,13
80,Ixhuatlán del Café,El Guayabal,10
80,Ixhuatlán del Café,Providencia los Cedros,36
80,Ixhuatlán del Café,Pizarrostla (La Tranca),9
80,Ixhuatlán del Café,El Izotal,78
80,Ixhuatlán del Café,La Monera,6
80,Ixhuatlán del Café,Los Velázquez,63
80,Ixhuatlán del Café,Localidades de una vivienda,16
81,Ixhuatlancillo,Total del Municipio,27295
81,Ixhuatlancillo,Ixhuatlancillo,5182
81,Ixhuatlancillo,Unión y Progreso,10209
81,Ixhuatlancillo,Rancho de Pala,1290
81,Ixhuatlancillo,San Isidro,4460
81,Ixhuatlancillo,Rancho del Cristo,409
81,Ixhuatlancillo,Portezuelos,53
81,Ixhuatlancillo,Los Capulines,144
81,Ixhuatlancillo,Chicola Dos,448
81,Ixhuatlancillo,Las Sirenas,457
81,Ixhuatlancillo,Dos Caminos,418
81,Ixhuatlancillo,Ixhuatlancillo,14
81,Ixhuatlancillo,Rancho Vera,142
81,Ixhuatlancillo,Cieneguilla,98
81,Ixhuatlancillo,Fraccionamiento Valle Dorado,3545
81,Ixhuatlancillo,La Tranca,25
81,Ixhuatlancillo,Timbral Axupanapa,21
81,Ixhuatlancillo,El Manantial,245
81,Ixhuatlancillo,Agua de Vera,135
82,Ixhuatlán del Sureste,Total del Municipio,15831
82,Ixhuatlán del Sureste,Ixhuatlán del Sureste,10432
82,Ixhuatlán del Sureste,Amatitán,19
82,Ixhuatlán del Sureste,Villa del Espíritu Santo,275
82,Ixhuatlán del Sureste,El Chapo,919
82,Ixhuatlán del Sureste,Felipe Berriozábal,122
82,Ixhuatlán del Sureste,Novillerito,9
82,Ixhuatlán del Sureste,Guayabal,91
82,Ixhuatlán del Sureste,La Méndez,69
82,Ixhuatlán del Sureste,Santa Clara,73
82,Ixhuatlán del Sureste,El Encanto,17
82,Ixhuatlán del Sureste,El Bronce,17
82,Ixhuatlán del Sureste,La Potranca,3
82,Ixhuatlán del Sureste,San Felipe,10
82,Ixhuatlán del Sureste,Emiliano Zapata (La Paz Camalote),99
82,Ixhuatlán del Sureste,Colonia J. M. Aldana,92
82,Ixhuatlán del Sureste,La Salud,5
82,Ixhuatlán del Sureste,El Zapotal,96
82,Ixhuatlán del Sureste,Arroyo Blanco,4
82,Ixhuatlán del Sureste,Chichigapa,13
82,Ixhuatlán del Sureste,Coyolar,416
82,Ixhuatlán del Sureste,Paso Nuevo,68
82,Ixhuatlán del Sureste,Dante Delgado Rannauro,57
82,Ixhuatlán del Sureste,El Túnel,787
82,Ixhuatlán del Sureste,Las Palmas,1
82,Ixhuatlán del Sureste,Santa Rosalía,7
82,Ixhuatlán del Sureste,Benito Canales,128
